"Nombre","curso","edad","Asignatura","Detalle_Nota","Nota","Asistencia","Observacion de conducta"
"Víctor Zamora Salvà","8° Básico B","15","Inglés","Exposición 1","5,7","88%","Ha mejorado notablemente su rendimiento."
"Víctor Zamora Salvà","8° Básico B","15","Inglés","Exposición 2","3,9","88%","Ha mejorado notablemente su rendimiento."
"Víctor Zamora Salvà","8° Básico B","15","Inglés","Exposición 3","6,9","88%","Ha mejorado notablemente su rendimiento."
"Víctor Zamora Salvà","8° Básico B","15","Educación Física","Tarea 1","5,2","88%","Ha mejorado notablemente su rendimiento."
"Víctor Zamora Salvà","8° Básico B","15","Educación Física","Prueba 2","4,7","88%","Ha mejorado notablemente su rendimiento."
"Víctor Zamora Salvà","8° Básico B","15","Matemáticas","Tarea 1","5,1","88%","Ha mejorado notablemente su rendimiento."
"Víctor Zamora Salvà","8° Básico B","15","Matemáticas","Control 2","3,1","88%","Ha mejorado notablemente su rendimiento."
"Víctor Zamora Salvà","8° Básico B","15","Historia","Ensayo 1","6,9","88%","Ha mejorado notablemente su rendimiento."
"Víctor Zamora Salvà","8° Básico B","15","Historia","Control 2","3,3","88%","Ha mejorado notablemente su rendimiento."
"Víctor Zamora Salvà","8° Básico B","15","Lenguaje","Control 1","6,8","88%","Ha mejorado notablemente su rendimiento."
"Víctor Zamora Salvà","8° Básico B","15","Lenguaje","Control 2","5,5","88%","Ha mejorado notablemente su rendimiento."
"Víctor Zamora Salvà","8° Básico B","15","Lenguaje","Control 3","6,4","88%","Ha mejorado notablemente su rendimiento."
"Samuel Escudero Beltrán","2° Medio A","18","Inglés","Control 1","5,4","99%","Ha mejorado notablemente su rendimiento."
"Samuel Escudero Beltrán","2° Medio A","18","Inglés","Control 2","4,5","99%","Ha mejorado notablemente su rendimiento."
"Samuel Escudero Beltrán","2° Medio A","18","Inglés","Ensayo 3","6,1","99%","Ha mejorado notablemente su rendimiento."
"Samuel Escudero Beltrán","2° Medio A","18","Educación Física","Prueba 1","5,5","99%","Ha mejorado notablemente su rendimiento."
"Samuel Escudero Beltrán","2° Medio A","18","Educación Física","Control 2","6,4","99%","Ha mejorado notablemente su rendimiento."
"Samuel Escudero Beltrán","2° Medio A","18","Matemáticas","Prueba 1","5,8","99%","Ha mejorado notablemente su rendimiento."
"Samuel Escudero Beltrán","2° Medio A","18","Matemáticas","Control 2","3,7","99%","Ha mejorado notablemente su rendimiento."
"Samuel Escudero Beltrán","2° Medio A","18","Matemáticas","Exposición 3","4,1","99%","Ha mejorado notablemente su rendimiento."
"Samuel Escudero Beltrán","2° Medio A","18","Historia","Control 1","3,8","99%","Ha mejorado notablemente su rendimiento."
"Samuel Escudero Beltrán","2° Medio A","18","Historia","Laboratorio 2","6,3","99%","Ha mejorado notablemente su rendimiento."
"Carlito Perea Suárez","1° Básico B","18","Lenguaje","Prueba 1","4,9","98%","Ha mejorado notablemente su rendimiento."
"Carlito Perea Suárez","1° Básico B","18","Lenguaje","Control 2","6,5","98%","Ha mejorado notablemente su rendimiento."
"Carlito Perea Suárez","1° Básico B","18","Lenguaje","Ensayo 3","6,3","98%","Ha mejorado notablemente su rendimiento."
"Carlito Perea Suárez","1° Básico B","18","Inglés","Prueba 1","5,1","98%","Ha mejorado notablemente su rendimiento."
"Carlito Perea Suárez","1° Básico B","18","Inglés","Control 2","5,3","98%","Ha mejorado notablemente su rendimiento."
"Carlito Perea Suárez","1° Básico B","18","Inglés","Prueba 3","3,3","98%","Ha mejorado notablemente su rendimiento."
"Carlito Perea Suárez","1° Básico B","18","Ciencias","Prueba 1","3,8","98%","Ha mejorado notablemente su rendimiento."
"Carlito Perea Suárez","1° Básico B","18","Ciencias","Control 2","6,5","98%","Ha mejorado notablemente su rendimiento."
"Carlito Perea Suárez","1° Básico B","18","Ciencias","Tarea 3","4,5","98%","Ha mejorado notablemente su rendimiento."
"Carlito Perea Suárez","1° Básico B","18","Historia","Ensayo 1","5,3","98%","Ha mejorado notablemente su rendimiento."
"Carlito Perea Suárez","1° Básico B","18","Historia","Ensayo 2","5,4","98%","Ha mejorado notablemente su rendimiento."
"Ibán Arenas Campoy","2° Medio A","14","Educación Física","Ensayo 1","5,7","100%","Excelente participación en clases."
"Ibán Arenas Campoy","2° Medio A","14","Educación Física","Prueba 2","6,7","100%","Excelente participación en clases."
"Ibán Arenas Campoy","2° Medio A","14","Historia","Ensayo 1","4,3","100%","Excelente participación en clases."
"Ibán Arenas Campoy","2° Medio A","14","Historia","Exposición 2","4,2","100%","Excelente participación en clases."
"Ibán Arenas Campoy","2° Medio A","14","Inglés","Laboratorio 1","4,4","100%","Excelente participación en clases."
"Ibán Arenas Campoy","2° Medio A","14","Inglés","Exposición 2","6,9","100%","Excelente participación en clases."
"Ibán Arenas Campoy","2° Medio A","14","Matemáticas","Exposición 1","6,3","100%","Excelente participación en clases."
"Ibán Arenas Campoy","2° Medio A","14","Matemáticas","Prueba 2","5,7","100%","Excelente participación en clases."
"Ibán Arenas Campoy","2° Medio A","14","Ciencias","Prueba 1","4,1","100%","Excelente participación en clases."
"Ibán Arenas Campoy","2° Medio A","14","Ciencias","Ensayo 2","6,0","100%","Excelente participación en clases."
"Ibán Arenas Campoy","2° Medio A","14","Ciencias","Exposición 3","6,5","100%","Excelente participación en clases."
"Ibán Arenas Campoy","2° Medio A","14","Lenguaje","Ensayo 1","6,9","100%","Excelente participación en clases."
"Ibán Arenas Campoy","2° Medio A","14","Lenguaje","Exposición 2","6,8","100%","Excelente participación en clases."
"Ileana Figueroa Peinado","2° Básico A","16","Matemáticas","Laboratorio 1","6,2","89%","Presenta dificultades para seguir instrucciones."
"Ileana Figueroa Peinado","2° Básico A","16","Matemáticas","Prueba 2","3,3","89%","Presenta dificultades para seguir instrucciones."
"Ileana Figueroa Peinado","2° Básico A","16","Matemáticas","Control 3","4,3","89%","Presenta dificultades para seguir instrucciones."
"Ileana Figueroa Peinado","2° Básico A","16","Ciencias","Tarea 1","4,6","89%","Presenta dificultades para seguir instrucciones."
"Ileana Figueroa Peinado","2° Básico A","16","Ciencias","Prueba 2","6,8","89%","Presenta dificultades para seguir instrucciones."
"Ileana Figueroa Peinado","2° Básico A","16","Lenguaje","Laboratorio 1","3,4","89%","Presenta dificultades para seguir instrucciones."
"Ileana Figueroa Peinado","2° Básico A","16","Lenguaje","Exposición 2","3,5","89%","Presenta dificultades para seguir instrucciones."
"Ileana Figueroa Peinado","2° Básico A","16","Lenguaje","Exposición 3","4,1","89%","Presenta dificultades para seguir instrucciones."
"Ileana Figueroa Peinado","2° Básico A","16","Lenguaje","Control 4","4,2","89%","Presenta dificultades para seguir instrucciones."
"Ileana Figueroa Peinado","2° Básico A","16","Inglés","Tarea 1","7,0","89%","Presenta dificultades para seguir instrucciones."
"Ileana Figueroa Peinado","2° Básico A","16","Inglés","Tarea 2","6,8","89%","Presenta dificultades para seguir instrucciones."
"Ileana Figueroa Peinado","2° Básico A","16","Inglés","Control 3","6,3","89%","Presenta dificultades para seguir instrucciones."
"Ibán Pozuelo Melero","7° Básico B","14","Ciencias","Control 1","4,3","98%","Se distrae con facilidad."
"Ibán Pozuelo Melero","7° Básico B","14","Ciencias","Laboratorio 2","4,5","98%","Se distrae con facilidad."
"Ibán Pozuelo Melero","7° Básico B","14","Inglés","Laboratorio 1","5,7","98%","Se distrae con facilidad."
"Ibán Pozuelo Melero","7° Básico B","14","Inglés","Laboratorio 2","5,3","98%","Se distrae con facilidad."
"Ibán Pozuelo Melero","7° Básico B","14","Inglés","Ensayo 3","6,4","98%","Se distrae con facilidad."
"Ibán Pozuelo Melero","7° Básico B","14","Historia","Laboratorio 1","3,5","98%","Se distrae con facilidad."
"Ibán Pozuelo Melero","7° Básico B","14","Historia","Prueba 2","3,4","98%","Se distrae con facilidad."
"Carina Pinto Castro","3° Básico B","14","Ciencias","Exposición 1","5,5","84%","Excelente participación en clases."
"Carina Pinto Castro","3° Básico B","14","Ciencias","Exposición 2","5,4","84%","Excelente participación en clases."
"Carina Pinto Castro","3° Básico B","14","Inglés","Control 1","5,9","84%","Excelente participación en clases."
"Carina Pinto Castro","3° Básico B","14","Inglés","Laboratorio 2","4,8","84%","Excelente participación en clases."
"Carina Pinto Castro","3° Básico B","14","Inglés","Laboratorio 3","6,0","84%","Excelente participación en clases."
"Carina Pinto Castro","3° Básico B","14","Inglés","Tarea 4","5,3","84%","Excelente participación en clases."
"Carina Pinto Castro","3° Básico B","14","Matemáticas","Control 1","6,1","84%","Excelente participación en clases."
"Carina Pinto Castro","3° Básico B","14","Matemáticas","Control 2","6,8","84%","Excelente participación en clases."
"Carina Pinto Castro","3° Básico B","14","Matemáticas","Tarea 3","6,3","84%","Excelente participación en clases."
"Carina Pinto Castro","3° Básico B","14","Educación Física","Control 1","3,8","84%","Excelente participación en clases."
"Carina Pinto Castro","3° Básico B","14","Educación Física","Control 2","3,5","84%","Excelente participación en clases."
"Carina Pinto Castro","3° Básico B","14","Educación Física","Control 3","4,8","84%","Excelente participación en clases."
"Carina Pinto Castro","3° Básico B","14","Historia","Prueba 1","5,6","84%","Excelente participación en clases."
"Carina Pinto Castro","3° Básico B","14","Historia","Tarea 2","6,6","84%","Excelente participación en clases."
"Carina Pinto Castro","3° Básico B","14","Historia","Control 3","4,6","84%","Excelente participación en clases."
"Carina Pinto Castro","3° Básico B","14","Historia","Tarea 4","6,6","84%","Excelente participación en clases."
"Marisol Arco Amaya","8° Básico B","15","Historia","Prueba 1","6,3","96%","Creativo y con gran potencial."
"Marisol Arco Amaya","8° Básico B","15","Historia","Tarea 2","6,1","96%","Creativo y con gran potencial."
"Marisol Arco Amaya","8° Básico B","15","Inglés","Control 1","4,2","96%","Creativo y con gran potencial."
"Marisol Arco Amaya","8° Básico B","15","Inglés","Tarea 2","5,6","96%","Creativo y con gran potencial."
"Marisol Arco Amaya","8° Básico B","15","Ciencias","Prueba 1","6,8","96%","Creativo y con gran potencial."
"Marisol Arco Amaya","8° Básico B","15","Ciencias","Ensayo 2","3,6","96%","Creativo y con gran potencial."
"Jimena Elorza Perales","8° Básico B","14","Matemáticas","Tarea 1","6,3","85%","Muestra liderazgo y colabora con sus compañeros."
"Jimena Elorza Perales","8° Básico B","14","Matemáticas","Exposición 2","3,4","85%","Muestra liderazgo y colabora con sus compañeros."
"Jimena Elorza Perales","8° Básico B","14","Matemáticas","Ensayo 3","5,8","85%","Muestra liderazgo y colabora con sus compañeros."
"Jimena Elorza Perales","8° Básico B","14","Ciencias","Laboratorio 1","4,1","85%","Muestra liderazgo y colabora con sus compañeros."
"Jimena Elorza Perales","8° Básico B","14","Ciencias","Tarea 2","3,4","85%","Muestra liderazgo y colabora con sus compañeros."
"Jimena Elorza Perales","8° Básico B","14","Ciencias","Control 3","3,3","85%","Muestra liderazgo y colabora con sus compañeros."
"Jimena Elorza Perales","8° Básico B","14","Ciencias","Tarea 4","4,6","85%","Muestra liderazgo y colabora con sus compañeros."
"Jimena Elorza Perales","8° Básico B","14","Educación Física","Ensayo 1","5,8","85%","Muestra liderazgo y colabora con sus compañeros."
"Jimena Elorza Perales","8° Básico B","14","Educación Física","Tarea 2","3,4","85%","Muestra liderazgo y colabora con sus compañeros."
"Jimena Elorza Perales","8° Básico B","14","Educación Física","Tarea 3","4,3","85%","Muestra liderazgo y colabora con sus compañeros."
"Jimena Elorza Perales","8° Básico B","14","Educación Física","Exposición 4","5,8","85%","Muestra liderazgo y colabora con sus compañeros."
"Jimena Elorza Perales","8° Básico B","14","Inglés","Exposición 1","6,0","85%","Muestra liderazgo y colabora con sus compañeros."
"Jimena Elorza Perales","8° Básico B","14","Inglés","Control 2","4,1","85%","Muestra liderazgo y colabora con sus compañeros."
"Jimena Elorza Perales","8° Básico B","14","Inglés","Prueba 3","6,9","85%","Muestra liderazgo y colabora con sus compañeros."
"Jimena Elorza Perales","8° Básico B","14","Inglés","Exposición 4","5,8","85%","Muestra liderazgo y colabora con sus compañeros."
"Gastón Valdés Alba","6° Básico B","17","Lenguaje","Exposición 1","4,3","85%","A menudo no trae sus materiales de trabajo."
"Gastón Valdés Alba","6° Básico B","17","Lenguaje","Laboratorio 2","3,3","85%","A menudo no trae sus materiales de trabajo."
"Gastón Valdés Alba","6° Básico B","17","Historia","Exposición 1","6,0","85%","A menudo no trae sus materiales de trabajo."
"Gastón Valdés Alba","6° Básico B","17","Historia","Ensayo 2","6,1","85%","A menudo no trae sus materiales de trabajo."
"Gastón Valdés Alba","6° Básico B","17","Inglés","Control 1","6,9","85%","A menudo no trae sus materiales de trabajo."
"Gastón Valdés Alba","6° Básico B","17","Inglés","Control 2","3,3","85%","A menudo no trae sus materiales de trabajo."
"Gastón Valdés Alba","6° Básico B","17","Inglés","Ensayo 3","5,9","85%","A menudo no trae sus materiales de trabajo."
"Gastón Valdés Alba","6° Básico B","17","Inglés","Prueba 4","6,1","85%","A menudo no trae sus materiales de trabajo."
"Rosendo del Aller","1° Medio A","14","Historia","Control 1","5,3","92%","Muestra liderazgo y colabora con sus compañeros."
"Rosendo del Aller","1° Medio A","14","Historia","Prueba 2","6,7","92%","Muestra liderazgo y colabora con sus compañeros."
"Rosendo del Aller","1° Medio A","14","Historia","Control 3","5,5","92%","Muestra liderazgo y colabora con sus compañeros."
"Rosendo del Aller","1° Medio A","14","Educación Física","Exposición 1","5,0","92%","Muestra liderazgo y colabora con sus compañeros."
"Rosendo del Aller","1° Medio A","14","Educación Física","Laboratorio 2","3,6","92%","Muestra liderazgo y colabora con sus compañeros."
"Rosendo del Aller","1° Medio A","14","Lenguaje","Prueba 1","4,5","92%","Muestra liderazgo y colabora con sus compañeros."
"Rosendo del Aller","1° Medio A","14","Lenguaje","Ensayo 2","3,1","92%","Muestra liderazgo y colabora con sus compañeros."
"Rosendo del Aller","1° Medio A","14","Lenguaje","Prueba 3","6,7","92%","Muestra liderazgo y colabora con sus compañeros."
"Rosendo del Aller","1° Medio A","14","Lenguaje","Tarea 4","3,4","92%","Muestra liderazgo y colabora con sus compañeros."
"Rosendo del Aller","1° Medio A","14","Matemáticas","Laboratorio 1","5,6","92%","Muestra liderazgo y colabora con sus compañeros."
"Rosendo del Aller","1° Medio A","14","Matemáticas","Prueba 2","5,1","92%","Muestra liderazgo y colabora con sus compañeros."
"Rosendo del Aller","1° Medio A","14","Matemáticas","Ensayo 3","4,5","92%","Muestra liderazgo y colabora con sus compañeros."
"Rosendo del Aller","1° Medio A","14","Inglés","Tarea 1","6,0","92%","Muestra liderazgo y colabora con sus compañeros."
"Rosendo del Aller","1° Medio A","14","Inglés","Laboratorio 2","6,7","92%","Muestra liderazgo y colabora con sus compañeros."
"Pilar Frutos","6° Básico B","17","Lenguaje","Tarea 1","5,9","84%","Se distrae con facilidad."
"Pilar Frutos","6° Básico B","17","Lenguaje","Laboratorio 2","3,1","84%","Se distrae con facilidad."
"Pilar Frutos","6° Básico B","17","Matemáticas","Control 1","4,5","84%","Se distrae con facilidad."
"Pilar Frutos","6° Básico B","17","Matemáticas","Prueba 2","5,0","84%","Se distrae con facilidad."
"Pilar Frutos","6° Básico B","17","Matemáticas","Laboratorio 3","3,6","84%","Se distrae con facilidad."
